transaction_id,date,item,category,quantity,unit_price,payment_method
618,2025-01-25,Blueberry Muffin,Food,1,,Mobile
878,22-Mar-2025,Bagel,Food,2,,Mobile
1136,2025-01-16,Drip Coffee,Drinks,1,2.75,Card
451,15-Jan-2025,Avocado Toast,Food,3,7.5,Mobile
550,2025-03-21,Bagel,Food,1,2.95,Cash
877,02/17/2025,Cappuccino,Drinks,2,4.25,Cash
1372,30-Jan-2025,Croissant,Food,1,3.25,Mobile
476,02/18/2025,Cappuccino,Drinks,1,4.25,Cash
488,2025-03-29,Cold Brew,Drinks,1,4.75,Mobile
116,27-Apr-2025,Cold Brew,Drinks,2,4.75,Card
1409,03/01/2025,Cold Brew,Drinks,1,4.75,Card
1481,03/05/2025,Bagel,Food,3,2.95,Mobile
1212,27-Apr-2025,Avocado Toast,Food,1,,Card
1309,09-Mar-2025,Blueberry Muffin,Food,3,3.0,Mobile
1004,18-Jan-2025,Latte,Drinks,-1,4.5,Cash
358,2025-03-28,Cappuccino,Drinks,2,4.25,Card
16,02/08/2025,Cappuccino,Drinks,3,4.25,Mobile
103,01/21/2025,,Drinks,3,4.75,Cash
1441,2025-01-07,Drip Coffee,Drinks,1,2.75,Card
174,02/13/2025,Latte,Drinks,3,4.5,Mobile
538,05-Jan-2025,Croissant,Food,1,3.25,Card
1277,06-Jan-2025,Bagel,Food,1,2.95,Mobile
1188,03/11/2025,Croissant,Food,1,,Mobile
989,18-Mar-2025,Blueberry Muffin,Food,1,3.0,Card
1094,30-Mar-2025,Bagel,Food,1,2.95,Mobile
553,2025-03-30,  BAGEL  ,Food,1,2.95,Mobile
1157,16-Mar-2025,Croissant,Food,1,3.25,Mobile
418,02/17/2025,Cold Brew,Drinks,1,4.75,Card
148,17-Feb-2025,Blueberry Muffin,Food,2,3.0,Mobile
893,2025-04-06,Avocado Toast,Food,3,7.5,Mobile
753,08-Apr-2025,Avocado Toast,Food,1,7.5,Mobile
36,06-Feb-2025,Cold Brew,Drinks,1,4.75,Mobile
1323,15-Feb-2025,Avocado Toast,Food,3,7.5,Card
498,04/24/2025,Croissant,Food,3,3.25,Mobile
945,04/07/2025,Cold Brew,Drinks,1,4.75,Cash
340,2025-03-25,Latte,Drinks,2,4.5,Mobile
27,03/11/2025,Latte,Drinks,3,4.5,Cash
803,02/08/2025,Latte,Drinks,1,4.5,Mobile
1434,18-Apr-2025,Latte,Drinks,1,4.5,Mobile
1216,28-Jan-2025,Cappuccino,Drinks,1,4.25,Cash
637,29-Mar-2025,  COLD BREW  ,Drinks,1,4.75,Cash
1376,02/05/2025,Cold Brew,Drinks,3,4.75,Mobile
862,17-Jan-2025,Bagel,Food,2,2.95,Mobile
931,2025-01-16,Avocado Toast,Food,1,7.5,Cash
383,01/25/2025,Drip Coffee,Drinks,2,2.75,Cash
641,10-Feb-2025,Avocado Toast,Food,3,7.5,Mobile
1079,2025-02-20,  COLD BREW  ,Drinks,1,4.75,Card
314,2025-01-24,Cappuccino,Drinks,2,4.25,Mobile
209,04/30/2025,Drip Coffee,Drinks,1,2.75,Cash
1339,03-Apr-2025,Cappuccino,Drinks,1,4.25,Cash
31,04/28/2025,Bagel,Food,2,2.95,Card
167,24-Mar-2025,Cappuccino,Drinks,2,4.25,Mobile
1475,15-Jan-2025,Cappuccino,Drinks,2,4.25,Card
113,04/06/2025,Croissant,Food,1,3.25,Cash
948,17-Feb-2025,Cold Brew,Drinks,1,4.75,Cash
1496,04/18/2025,Cappuccino,Drinks,2,4.25,Card
1416,25-Jan-2025,Croissant,Food,3,3.25,Cash
1041,23-Mar-2025,Cold Brew,Drinks,1,4.75,Card
685,2025-04-15,Cappuccino,Drinks,2,4.25,Mobile
1014,12-Feb-2025,Cold Brew,Drinks,2,4.75,Card
829,02-Mar-2025,Latte,Drinks,3,4.5,Card
1257,22-Jan-2025,Avocado Toast,Food,1,7.5,Card
156,2025-04-01,Avocado Toast,Food,2,7.5,Mobile
1442,04/24/2025,Cold Brew,Drinks,1,4.75,Cash
959,29-Jan-2025,Croissant,Food,3,3.25,Mobile
179,04/08/2025,Croissant,Food,1,3.25,Card
177,04/09/2025,Bagel,Food,2,2.95,Mobile
1049,04/24/2025,  CAPPUCCINO  ,Drinks,2,4.25,Cash
162,10-Jan-2025,Drip Coffee,Drinks,3,2.75,Cash
844,24-Apr-2025,Croissant,Food,2,3.25,Mobile
425,2025-03-29,Croissant,Food,1,3.25,Cash
1312,2025-03-31,Croissant,Food,1,3.25,Card
381,04/19/2025,Cold Brew,Drinks,2,4.75,Card
1473,01/10/2025,Bagel,Food,1,2.95,Cash
1179,04-Jan-2025,Avocado Toast,Food,3,7.5,Card
758,2025-04-07,  CAPPUCCINO  ,Drinks,2,4.25,Card
888,07-Mar-2025,Cappuccino,Drinks,1,4.25,Cash
215,04/21/2025,Drip Coffee,Drinks,1,2.75,Cash
822,01/22/2025,Croissant,Food,3,3.25,Mobile
611,22-Apr-2025,Avocado Toast,Food,1,7.5,Mobile
63,11-Mar-2025,Avocado Toast,Food,1,7.5,Mobile
1237,04/24/2025,Avocado Toast,Food,2,7.5,Card
781,01/26/2025,  COLD BREW  ,Drinks,1,4.75,Mobile
482,2025-01-23,Cappuccino,Drinks,1,4.25,Card
712,07-Jan-2025,Croissant,Food,1,3.25,Card
144,02/10/2025,Blueberry Muffin,Food,2,3.0,Card
160,02/12/2025,Blueberry Muffin,Food,1,3.0,Cash
1459,04/24/2025,Latte,Drinks,1,4.5,Mobile
132,2025-02-26,Blueberry Muffin,Food,1,3.0,Mobile
10,2025-01-28,Croissant,Food,1,3.25,Cash
1138,2025-03-03,Blueberry Muffin,Food,2,3.0,Cash
182,03/31/2025,Croissant,Food,2,3.25,Card
255,2025-01-08,Cappuccino,Drinks,2,4.25,Card
868,01/23/2025,Latte,Drinks,2,4.5,Card
145,25-Feb-2025,Cappuccino,Drinks,1,4.25,Mobile
47,2025-01-25,Latte,Drinks,3,4.5,Mobile
332,2025-02-11,Bagel,Food,1,2.95,Cash
919,24-Mar-2025,Avocado Toast,Food,2,7.5,Cash
663,2025-02-14,Latte,Drinks,1,,Cash
748,04-Mar-2025,Drip Coffee,Drinks,1,2.75,Cash
1070,2025-03-05,Latte,Drinks,1,4.5,Card
1438,04/18/2025,Bagel,Food,2,2.95,Card
1354,10-Jan-2025,Blueberry Muffin,Food,1,3.0,Cash
17,2025-02-11,Latte,Drinks,2,4.5,Card
483,04/19/2025,Drip Coffee,Drinks,2,2.75,Cash
897,2025-03-02,  BAGEL  ,Food,2,2.95,Card
400,2025-01-22,Latte,Drinks,1,4.5,Cash
830,2025-03-30,Bagel,Food,1,2.95,Card
1230,04/28/2025,Avocado Toast,Food,3,7.5,Card
1215,2025-04-03,  CROISSANT  ,Food,2,3.25,Mobile
87,02/13/2025,Bagel,Food,2,2.95,Cash
719,2025-03-23,Cold Brew,Drinks,2,4.75,Mobile
235,03/15/2025,Croissant,Food,1,3.25,Cash
1426,2025-02-14,Avocado Toast,Food,3,7.5,Mobile
1227,01/22/2025,Blueberry Muffin,Food,1,3.0,Mobile
1439,02/10/2025,Cappuccino,Drinks,1,4.25,Mobile
969,01/31/2025,Cappuccino,Drinks,2,4.25,Card
890,11-Jan-2025,Avocado Toast,Food,1,7.5,Cash
134,03/23/2025,,Drinks,3,4.75,Mobile
635,04/06/2025,Croissant,Food,2,3.25,Card
739,07-Apr-2025,Croissant,Food,1,3.25,Card
1400,2025-04-05,Drip Coffee,Drinks,1,2.75,Cash
1352,03/29/2025,Latte,Drinks,1,4.5,Card
820,02/03/2025,Bagel,Food,-2,2.95,Cash
861,2025-01-29,Bagel,Food,1,2.95,Mobile
779,03/30/2025,Bagel,Food,1,2.95,Cash
15,21-Jan-2025,Croissant,Food,2,3.25,Card
1145,03-Apr-2025,Cold Brew,Drinks,2,4.75,Cash
1239,01/25/2025,Croissant,Food,1,3.25,Cash
230,03/06/2025,Cold Brew,Drinks,2,4.75,Mobile
1158,01/19/2025,Avocado Toast,Food,1,7.5,Card
979,01/26/2025,Avocado Toast,Food,1,7.5,Mobile
737,13-Feb-2025,Cold Brew,Drinks,2,4.75,Mobile
1324,2025-03-21,Croissant,Food,2,3.25,Mobile
186,27-Mar-2025,Avocado Toast,Food,1,7.5,Mobile
1278,10-Apr-2025,Drip Coffee,Drinks,1,2.75,Cash
392,01/02/2025,Blueberry Muffin,Food,2,3.0,Mobile
851,27-Jan-2025,Cold Brew,Drinks,1,4.75,Cash
649,12-Mar-2025,Drip Coffee,Drinks,2,2.75,Card
734,03/16/2025,Drip Coffee,Drinks,3,2.75,Cash
1002,2025-01-30,Cold Brew,Drinks,2,4.75,Cash
247,03/25/2025,Latte,Drinks,1,4.5,Cash
430,17-Jan-2025,Cappuccino,Drinks,2,4.25,Cash
334,02/24/2025,Bagel,Food,1,2.95,Cash
250,29-Mar-2025,Cold Brew,Drinks,1,4.75,Cash
1038,23-Apr-2025,Bagel,Food,3,2.95,Cash
359,04/10/2025,Bagel,Food,-1,2.95,Cash
191,07-Mar-2025,Blueberry Muffin,Food,1,3.0,Card
256,2025-04-04,Drip Coffee,Drinks,3,2.75,Cash
1063,03/19/2025,Bagel,Food,1,2.95,Cash
422,2025-03-24,Bagel,Food,1,2.95,Mobile
407,11-Jan-2025,Latte,Drinks,2,4.5,Cash
818,04-Jan-2025,Bagel,Food,3,2.95,Mobile
899,2025-03-04,Croissant,Food,1,3.25,Card
916,09-Apr-2025,Blueberry Muffin,Food,2,3.0,Card
101,01/07/2025,Bagel,Food,2,2.95,Card
780,21-Mar-2025,Latte,Drinks,2,4.5,Card
1080,28-Feb-2025,Bagel,Food,3,2.95,Card
910,2025-01-06,Cappuccino,Drinks,2,4.25,Card
53,04/06/2025,Avocado Toast,Food,3,7.5,Cash
1206,03/19/2025,Blueberry Muffin,Food,1,3.0,Mobile
253,2025-01-17,Latte,Drinks,2,4.5,Mobile
1479,2025-01-09,Blueberry Muffin,Food,1,3.0,Mobile
282,2025-04-20,Cappuccino,Drinks,3,4.25,Card
56,04/14/2025,,Food,1,3.25,Cash
728,2025-01-08,Croissant,Food,2,3.25,Card
445,01/13/2025,Avocado Toast,Food,3,7.5,Mobile
478,2025-04-22,Cappuccino,Drinks,2,4.25,Card
1402,29-Jan-2025,Avocado Toast,Food,1,7.5,Mobile
869,2025-03-09,Blueberry Muffin,Food,3,3.0,Cash
1336,08-Feb-2025,Bagel,Food,3,2.95,Cash
1374,03/08/2025,Cold Brew,Drinks,2,4.75,Card
414,2025-02-08,Cold Brew,Drinks,1,4.75,Mobile
1235,2025-01-16,Bagel,Food,2,2.95,Cash
472,22-Feb-2025,Drip Coffee,Drinks,1,2.75,Cash
1252,2025-01-03,Latte,Drinks,1,4.5,Card
671,15-Jan-2025,Croissant,Food,1,3.25,Card
142,18-Mar-2025,Blueberry Muffin,Food,2,3.0,Card
714,10-Feb-2025,Avocado Toast,Food,3,7.5,Cash
261,2025-03-18,Latte,Drinks,2,4.5,Card
81,12-Apr-2025,  BAGEL  ,Food,2,2.95,Mobile
1494,28-Apr-2025,Bagel,Food,3,2.95,Cash
207,10-Jan-2025,Blueberry Muffin,Food,3,3.0,Mobile
372,02/17/2025,Cold Brew,Drinks,2,4.75,Card
632,2025-03-25,Drip Coffee,Drinks,1,2.75,Mobile
1428,2025-02-26,Latte,Drinks,1,4.5,Cash
1489,02/21/2025,Drip Coffee,Drinks,1,2.75,Mobile
387,08-Feb-2025,Cappuccino,Drinks,1,4.25,Cash
313,01/01/2025,Avocado Toast,Food,2,7.5,Mobile
727,2025-02-19,Cold Brew,Drinks,1,4.75,Cash
411,04-Mar-2025,Avocado Toast,Food,3,7.5,Mobile
938,13-Mar-2025,Cappuccino,Drinks,3,4.25,Mobile
1091,30-Mar-2025,Bagel,Food,1,2.95,Mobile
669,19-Mar-2025,Drip Coffee,Drinks,2,2.75,Cash
457,22-Apr-2025,Latte,Drinks,3,4.5,Cash
1159,2025-01-24,,Food,3,2.95,Mobile
1189,29-Apr-2025,  COLD BREW  ,Drinks,3,4.75,Cash
875,03/07/2025,Drip Coffee,Drinks,3,2.75,Mobile
661,04/14/2025,Bagel,Food,2,2.95,Card
462,03/25/2025,  BAGEL  ,Food,3,2.95,Mobile
18,23-Apr-2025,Latte,Drinks,1,4.5,Card
39,2025-03-04,Croissant,Food,2,3.25,Card
1211,01/26/2025,Croissant,Food,1,3.25,Mobile
1306,04/15/2025,,Food,2,2.95,Mobile
602,2025-03-12,Drip Coffee,Drinks,1,2.75,Cash
823,12-Mar-2025,Bagel,Food,3,2.95,Card
44,04/21/2025,Drip Coffee,Drinks,1,2.75,Mobile
886,2025-03-22,Bagel,Food,2,2.95,Cash
1081,2025-03-06,Blueberry Muffin,Food,1,3.0,Mobile
930,01/28/2025,Cappuccino,Drinks,3,4.25,Mobile
696,01/18/2025,Drip Coffee,Drinks,2,2.75,Cash
373,2025-04-26,Cappuccino,Drinks,1,4.25,Card
1126,03/09/2025,Cold Brew,Drinks,1,4.75,Mobile
677,2025-03-11,Cappuccino,Drinks,1,4.25,Mobile
312,01/24/2025,Avocado Toast,Food,3,7.5,Cash
925,08-Feb-2025,Cold Brew,Drinks,1,4.75,Cash
954,18-Jan-2025,,Drinks,3,4.5,Card
568,04/05/2025,Cold Brew,Drinks,1,4.75,Card
883,2025-03-27,Drip Coffee,Drinks,1,2.75,Cash
1360,02-Mar-2025,Latte,Drinks,2,4.5,Cash
391,19-Jan-2025,Cappuccino,Drinks,2,4.25,Card
1165,02/07/2025,Cappuccino,Drinks,-2,4.25,Card
180,04/30/2025,  BAGEL  ,Food,1,2.95,Cash
1052,19-Mar-2025,Drip Coffee,Drinks,1,2.75,Card
1485,03/19/2025,Drip Coffee,Drinks,2,2.75,Mobile
1318,03/16/2025,  COLD BREW  ,Drinks,1,4.75,Card
231,01/27/2025,Drip Coffee,Drinks,2,2.75,Cash
189,11-Mar-2025,Latte,Drinks,1,4.5,Cash
155,04/08/2025,Cold Brew,Drinks,1,,Card
1403,03-Jan-2025,Cold Brew,Drinks,2,4.75,Card
1254,2025-02-08,Avocado Toast,Food,3,7.5,Cash
579,2025-01-12,Latte,Drinks,1,4.5,Cash
1008,25-Apr-2025,Bagel,Food,3,2.95,Mobile
1327,10-Jan-2025,Latte,Drinks,1,4.5,Cash
670,2025-02-22,Latte,Drinks,1,4.5,Card
1033,18-Mar-2025,Croissant,Food,1,3.25,Card
66,28-Apr-2025,Drip Coffee,Drinks,2,,Mobile
896,04/09/2025,Cappuccino,Drinks,1,,Mobile
34,02/20/2025,Cold Brew,Drinks,1,4.75,Card
1330,2025-03-03,Latte,Drinks,2,4.5,Mobile
1050,14-Feb-2025,Croissant,Food,3,3.25,Cash
124,2025-02-02,Croissant,Food,1,3.25,Card
1083,2025-04-05,Cold Brew,Drinks,3,4.75,Cash
99,2025-01-14,Blueberry Muffin,Food,3,3.0,Mobile
997,30-Jan-2025,Drip Coffee,Drinks,2,2.75,Mobile
1272,02/20/2025,Avocado Toast,Food,2,7.5,Card
1229,03/08/2025,Avocado Toast,Food,1,7.5,Mobile
842,2025-01-08,Bagel,Food,1,2.95,Cash
1423,2025-03-02,Avocado Toast,Food,3,7.5,Cash
1180,04/22/2025,Bagel,Food,2,2.95,Mobile
48,04/18/2025,Avocado Toast,Food,3,7.5,Mobile
523,16-Apr-2025,Drip Coffee,Drinks,2,2.75,Cash
531,20-Jan-2025,Blueberry Muffin,Food,1,3.0,Cash
408,2025-04-28,Blueberry Muffin,Food,3,3.0,Mobile
683,04/28/2025,Drip Coffee,Drinks,3,2.75,Card
742,19-Jan-2025,Drip Coffee,Drinks,1,2.75,Mobile
944,02/19/2025,Latte,Drinks,1,4.5,Card
1371,03/17/2025,Drip Coffee,Drinks,1,2.75,Mobile
960,26-Jan-2025,Cold Brew,Drinks,1,4.75,Cash
658,27-Jan-2025,Avocado Toast,Food,2,7.5,Mobile
378,2025-03-11,Blueberry Muffin,Food,2,3.0,Card
440,04/24/2025,Blueberry Muffin,Food,2,3.0,Card
914,2025-02-23,Drip Coffee,Drinks,2,2.75,Mobile
740,2025-04-12,Drip Coffee,Drinks,-1,2.75,Card
643,2025-01-06,Avocado Toast,Food,3,7.5,Cash
140,24-Mar-2025,Croissant,Food,2,3.25,Card
288,25-Feb-2025,Latte,Drinks,1,4.5,Cash
45,13-Apr-2025,Blueberry Muffin,Food,2,3.0,Card
1488,2025-03-10,Blueberry Muffin,Food,2,3.0,Cash
1088,2025-04-03,Latte,Drinks,1,4.5,Cash
1141,2025-01-15,,Food,1,3.0,Cash
534,2025-04-11,Cold Brew,Drinks,2,4.75,Mobile
1120,02/27/2025,Latte,Drinks,2,4.5,Card
1173,2025-03-05,Blueberry Muffin,Food,1,3.0,Card
672,2025-01-20,Bagel,Food,2,2.95,Card
503,2025-03-25,Drip Coffee,Drinks,3,2.75,Cash
1198,2025-02-10,Cappuccino,Drinks,2,4.25,Card
181,02/10/2025,Cold Brew,Drinks,1,4.75,Card
1151,2025-01-29,  CAPPUCCINO  ,Drinks,1,4.25,Card
410,2025-03-14,Cappuccino,Drinks,1,4.25,Cash
1176,01/01/2025,Cold Brew,Drinks,1,4.75,Card
613,28-Mar-2025,Drip Coffee,Drinks,1,2.75,Card
309,11-Apr-2025,Blueberry Muffin,Food,2,3.0,Cash
311,2025-02-01,Drip Coffee,Drinks,3,2.75,Card
848,01/03/2025,Blueberry Muffin,Food,1,3.0,Mobile
665,01/25/2025,Latte,Drinks,1,4.5,Mobile
152,20-Jan-2025,Cappuccino,Drinks,1,4.25,Cash
276,04/28/2025,Bagel,Food,1,2.95,Mobile
1335,2025-01-10,Cappuccino,Drinks,3,4.25,Card
228,2025-01-07,Cold Brew,Drinks,3,4.75,Card
583,02/19/2025,Cold Brew,Drinks,2,4.75,Mobile
898,14-Jan-2025,Blueberry Muffin,Food,1,3.0,Mobile
757,2025-03-09,Latte,Drinks,2,4.5,Card
1399,10-Jan-2025,Cappuccino,Drinks,1,4.25,Mobile
566,01/22/2025,Cappuccino,Drinks,1,4.25,Card
1294,15-Feb-2025,Blueberry Muffin,Food,2,3.0,Card
1397,01/14/2025,Latte,Drinks,2,4.5,Card
208,2025-02-25,Drip Coffee,Drinks,1,2.75,Card
122,13-Jan-2025,Drip Coffee,Drinks,3,2.75,Cash
769,2025-01-19,Cappuccino,Drinks,3,4.25,Cash
1201,2025-02-16,Drip Coffee,Drinks,2,2.75,Mobile
574,22-Feb-2025,Blueberry Muffin,Food,1,3.0,Cash
512,23-Jan-2025,Bagel,Food,1,2.95,Cash
1347,15-Mar-2025,Croissant,Food,1,3.25,Mobile
799,04/15/2025,Blueberry Muffin,Food,1,3.0,Mobile
95,16-Jan-2025,Croissant,Food,2,3.25,Cash
963,03-Jan-2025,Cold Brew,Drinks,3,4.75,Cash
983,02/21/2025,Avocado Toast,Food,1,7.5,Mobile
1421,22-Jan-2025,  BAGEL  ,Food,1,2.95,Card
329,2025-02-23,Croissant,Food,3,3.25,Mobile
498,04/24/2025,Croissant,Food,3,3.25,Mobile
153,02/26/2025,Bagel,Food,2,2.95,Cash
219,16-Mar-2025,Cold Brew,Drinks,1,4.75,Mobile
1238,02/13/2025,Latte,Drinks,1,4.5,Mobile
1310,2025-04-02,Blueberry Muffin,Food,2,3.0,Card
1313,20-Apr-2025,Latte,Drinks,1,4.5,Cash
1349,2025-03-01,  BAGEL  ,Food,1,2.95,Card
409,04/11/2025,Bagel,Food,1,2.95,Card
1147,05-Feb-2025,Drip Coffee,Drinks,2,2.75,Card
1143,17-Jan-2025,Cappuccino,Drinks,1,4.25,Card
668,09-Jan-2025,Blueberry Muffin,Food,1,3.0,Mobile
784,04/04/2025,Cappuccino,Drinks,1,4.25,Mobile
876,04/28/2025,Drip Coffee,Drinks,2,2.75,Cash
660,15-Mar-2025,Croissant,Food,2,3.25,Mobile
49,14-Jan-2025,Croissant,Food,1,3.25,Card
765,2025-04-08,Cold Brew,Drinks,3,4.75,Card
1477,02/21/2025,Latte,Drinks,2,4.5,Cash
1391,03/28/2025,Blueberry Muffin,Food,1,3.0,Cash
428,05-Jan-2025,Avocado Toast,Food,3,7.5,Card
989,18-Mar-2025,Blueberry Muffin,Food,1,3.0,Card
40,09-Apr-2025,Latte,Drinks,1,4.5,Cash
562,2025-03-22,Croissant,Food,2,3.25,Mobile
936,03/27/2025,Cappuccino,Drinks,2,4.25,Mobile
1498,10-Apr-2025,Cappuccino,Drinks,3,4.25,Card
1253,2025-04-25,Avocado Toast,Food,-1,7.5,Card
838,2025-02-22,Croissant,Food,2,3.25,Cash
114,2025-02-08,Drip Coffee,Drinks,3,2.75,Cash
828,2025-02-11,  LATTE  ,Drinks,2,4.5,Cash
12,01/29/2025,Avocado Toast,Food,1,7.5,Card
855,26-Jan-2025,Latte,Drinks,2,4.5,Mobile
806,01/28/2025,Latte,Drinks,2,4.5,Mobile
1154,03/22/2025,Blueberry Muffin,Food,1,3.0,Cash
872,25-Jan-2025,Bagel,Food,1,2.95,Cash
631,2025-01-31,Cold Brew,Drinks,2,4.75,Mobile
922,04/17/2025,Croissant,Food,1,3.25,Cash
646,02/22/2025,,Drinks,2,2.75,Cash
725,25-Mar-2025,Bagel,Food,1,2.95,Cash
684,14-Feb-2025,Bagel,Food,1,2.95,Card
628,03/22/2025,Blueberry Muffin,Food,1,3.0,Mobile
297,2025-01-14,,Drinks,2,4.75,Cash
1492,14-Mar-2025,Cold Brew,Drinks,1,4.75,Mobile
622,08-Mar-2025,Cold Brew,Drinks,2,4.75,Mobile
1311,02-Mar-2025,Bagel,Food,2,2.95,Mobile
539,2025-03-25,  BLUEBERRY MUFFIN  ,Food,1,3.0,Mobile
469,2025-01-01,Drip Coffee,Drinks,2,2.75,Mobile
552,14-Feb-2025,Latte,Drinks,2,4.5,Mobile
854,30-Mar-2025,  BLUEBERRY MUFFIN  ,Food,2,3.0,Card
1220,23-Jan-2025,Avocado Toast,Food,1,7.5,Mobile
971,01/08/2025,Cappuccino,Drinks,1,4.25,Card
1058,2025-01-24,Drip Coffee,Drinks,1,2.75,Mobile
667,08-Feb-2025,Latte,Drinks,-2,4.5,Mobile
322,01/15/2025,Cappuccino,Drinks,2,4.25,Mobile
1250,2025-04-07,Avocado Toast,Food,3,7.5,Cash
324,02/14/2025,Bagel,Food,1,2.95,Card
352,02/17/2025,Croissant,Food,1,3.25,Cash
812,03/28/2025,Drip Coffee,Drinks,1,2.75,Card
394,04/17/2025,Avocado Toast,Food,1,7.5,Cash
321,2025-01-29,Latte,Drinks,1,4.5,Mobile
664,2025-02-08,Cappuccino,Drinks,1,,Cash
1476,03/15/2025,Latte,Drinks,1,4.5,Cash
1170,04/28/2025,Cappuccino,Drinks,1,4.25,Card
431,2025-02-15,Cappuccino,Drinks,1,4.25,Cash
1249,28-Jan-2025,Cold Brew,Drinks,2,4.75,Card
1346,04/27/2025,  COLD BREW  ,Drinks,1,4.75,Mobile
211,03/26/2025,Drip Coffee,Drinks,1,2.75,Card
967,02/24/2025,Cold Brew,Drinks,3,4.75,Mobile
1087,18-Jan-2025,Drip Coffee,Drinks,2,2.75,Card
656,2025-04-06,Drip Coffee,Drinks,2,2.75,Cash
626,21-Apr-2025,Blueberry Muffin,Food,2,3.0,Mobile
1028,04/23/2025,Cappuccino,Drinks,1,4.25,Cash
630,26-Mar-2025,Blueberry Muffin,Food,2,3.0,Mobile
437,2025-02-24,Avocado Toast,Food,2,7.5,Card
475,04/06/2025,Avocado Toast,Food,3,7.5,Mobile
223,13-Mar-2025,Blueberry Muffin,Food,1,3.0,Card
397,01/22/2025,Avocado Toast,Food,3,7.5,Cash
1390,2025-01-31,  AVOCADO TOAST  ,Food,3,7.5,Card
1104,28-Feb-2025,Drip Coffee,Drinks,2,2.75,Card
1431,01/23/2025,Bagel,Food,2,2.95,Cash
908,09-Apr-2025,Blueberry Muffin,Food,1,3.0,Mobile
194,2025-04-04,Croissant,Food,1,3.25,Cash
624,01-Mar-2025,,Food,1,3.25,Cash
885,06-Jan-2025,Avocado Toast,Food,1,7.5,Card
135,2025-04-17,Cold Brew,Drinks,1,4.75,Card
367,01/14/2025,Cappuccino,Drinks,1,4.25,Cash
335,2025-02-16,Cappuccino,Drinks,3,4.25,Mobile
1016,01-Feb-2025,Drip Coffee,Drinks,2,2.75,Card
964,2025-03-24,Latte,Drinks,2,4.5,Cash
1044,02/18/2025,Blueberry Muffin,Food,2,3.0,Cash
1362,04/04/2025,Cold Brew,Drinks,2,4.75,Cash
14,2025-04-03,Latte,Drinks,3,4.5,Card
999,08-Feb-2025,Blueberry Muffin,Food,1,3.0,Card
374,01/07/2025,Latte,Drinks,2,4.5,Cash
1341,02/19/2025,Croissant,Food,2,3.25,Cash
902,14-Feb-2025,Cold Brew,Drinks,2,4.75,Mobile
1282,28-Apr-2025,Cappuccino,Drinks,1,4.25,Mobile
633,2025-04-27,Drip Coffee,Drinks,2,2.75,Card
1031,01/09/2025,Bagel,Food,1,2.95,Cash
1150,2025-04-01,Bagel,Food,2,2.95,Mobile
347,02-Apr-2025,Croissant,Food,3,3.25,Mobile
699,2025-03-07,Drip Coffee,Drinks,2,2.75,Mobile
510,2025-04-04,Cold Brew,Drinks,2,4.75,Mobile
1090,02/25/2025,Blueberry Muffin,Food,2,3.0,Cash
542,02/22/2025,Croissant,Food,1,3.25,Mobile
614,07-Feb-2025,Cold Brew,Drinks,2,4.75,Card
582,09-Apr-2025,Cold Brew,Drinks,2,4.75,Card
1054,22-Jan-2025,Cold Brew,Drinks,2,4.75,Cash
990,11-Feb-2025,Croissant,Food,1,3.25,Mobile
1039,30-Jan-2025,Croissant,Food,1,3.25,Card
674,04/30/2025,  LATTE  ,Drinks,1,4.5,Card
362,08-Apr-2025,Blueberry Muffin,Food,1,3.0,Card
1293,2025-04-11,Drip Coffee,Drinks,2,2.75,Mobile
1009,2025-01-24,Bagel,Food,1,2.95,Mobile
555,02/23/2025,Avocado Toast,Food,1,7.5,Mobile
1232,04/06/2025,Avocado Toast,Food,1,7.5,Card
834,2025-04-13,Croissant,Food,2,3.25,Mobile
516,2025-02-02,Cappuccino,Drinks,2,4.25,Cash
2,04-Jan-2025,Avocado Toast,Food,1,7.5,Mobile
1386,02/14/2025,Cold Brew,Drinks,3,4.75,Cash
1259,03/31/2025,Avocado Toast,Food,1,7.5,Mobile
1301,2025-01-20,Cappuccino,Drinks,1,4.25,Card
1207,2025-01-19,Drip Coffee,Drinks,2,2.75,Card
399,01/01/2025,Latte,Drinks,1,4.5,Card
1317,2025-02-02,Cold Brew,Drinks,1,4.75,Mobile
907,2025-02-13,Latte,Drinks,1,4.5,Cash
229,03/15/2025,Cold Brew,Drinks,1,,Cash
881,2025-04-09,Drip Coffee,Drinks,1,2.75,Cash
1192,04/14/2025,,Drinks,2,4.25,Cash
20,2025-02-09,Cold Brew,Drinks,3,4.75,Card
1166,2025-02-19,Cold Brew,Drinks,2,4.75,Mobile
615,2025-01-11,Avocado Toast,Food,1,7.5,Mobile
998,2025-04-29,Cappuccino,Drinks,1,4.25,Card
1226,26-Apr-2025,Cold Brew,Drinks,1,,Mobile
441,30-Jan-2025,Avocado Toast,Food,1,7.5,Card
1208,2025-03-02,Blueberry Muffin,Food,2,,Cash
1111,2025-02-14,Avocado Toast,Food,1,7.5,Cash
205,03/15/2025,Blueberry Muffin,Food,2,3.0,Card
405,20-Feb-2025,Croissant,Food,1,3.25,Mobile
975,2025-01-17,Cold Brew,Drinks,2,4.75,Card
171,2025-03-18,Avocado Toast,Food,1,7.5,Card
906,03/13/2025,,Drinks,1,4.75,Card
239,2025-03-25,Drip Coffee,Drinks,2,2.75,Cash
980,2025-03-30,Bagel,Food,3,2.95,Mobile
403,27-Mar-2025,Cappuccino,Drinks,1,4.25,Card
